"locationID","year","species","individualCount","decimalLongitude","decimalLatitude","habitat"
76,2004,"Emberiza citrinella",3,14.766,57.384,"Farms"
76,2005,"Emberiza citrinella",9,14.766,57.384,"Farms"
76,2006,"Emberiza citrinella",8,14.766,57.384,"Farms"
76,2007,"Emberiza citrinella",12,14.766,57.384,"Farms"
76,2008,"Emberiza citrinella",8,14.766,57.384,"Farms"
76,2009,"Emberiza citrinella",4,14.766,57.384,"Farms"
76,2010,"Emberiza citrinella",4,14.766,57.384,"Farms"
76,2011,"Emberiza citrinella",4,14.766,57.384,"Farms"
76,2012,"Emberiza citrinella",6,14.766,57.384,"Farms"
76,2013,"Emberiza citrinella",1,14.766,57.384,"Farms"
76,2014,"Emberiza citrinella",3,14.766,57.384,"Farms"
76,2015,"Emberiza citrinella",3,14.766,57.384,"Farms"
76,2016,"Emberiza citrinella",5,14.766,57.384,"Farms"
76,2017,"Emberiza citrinella",2,14.766,57.384,"Farms"
76,2018,"Emberiza citrinella",3,14.766,57.384,"Farms"
77,2001,"Emberiza citrinella",6,14.342,57.604,"Farms"
77,2002,"Emberiza citrinella",9,14.342,57.604,"Farms"
77,2003,"Emberiza citrinella",6,14.342,57.604,"Farms"
77,2004,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2005,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2006,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2007,"Emberiza citrinella",6,14.342,57.604,"Farms"
77,2008,"Emberiza citrinella",3,14.342,57.604,"Farms"
77,2009,"Emberiza citrinella",5,14.342,57.604,"Farms"
77,2010,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2011,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2012,"Emberiza citrinella",4,14.342,57.604,"Farms"
77,2013,"Emberiza citrinella",3,14.342,57.604,"Farms"
77,2015,"Emberiza citrinella",5,14.342,57.604,"Farms"
77,2016,"Emberiza citrinella",7,14.342,57.604,"Farms"
77,2017,"Emberiza citrinella",14,14.342,57.604,"Farms"
78,1996,"Emberiza citrinella",2,14.76,57.608,"Farms"
78,1997,"Emberiza citrinella",4,14.76,57.608,"Farms"
78,1998,"Emberiza citrinella",7,14.76,57.608,"Farms"
78,2002,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2003,"Emberiza citrinella",3,14.76,57.608,"Farms"
78,2004,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2005,"Emberiza citrinella",3,14.76,57.608,"Farms"
78,2006,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2007,"Emberiza citrinella",3,14.76,57.608,"Farms"
78,2008,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2009,"Emberiza citrinella",2,14.76,57.608,"Farms"
78,2010,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2012,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2013,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2017,"Emberiza citrinella",1,14.76,57.608,"Farms"
78,2018,"Emberiza citrinella",3,14.76,57.608,"Farms"
79,1999,"Emberiza citrinella",21,15.182,57.387,"Farms"
79,2003,"Emberiza citrinella",16,15.182,57.387,"Farms"
79,2004,"Emberiza citrinella",12,15.182,57.387,"Farms"
79,2005,"Emberiza citrinella",5,15.182,57.387,"Farms"
79,2006,"Emberiza citrinella",4,15.182,57.387,"Farms"
79,2007,"Emberiza citrinella",14,15.182,57.387,"Farms"
79,2008,"Emberiza citrinella",3,15.182,57.387,"Farms"
79,2009,"Emberiza citrinella",7,15.182,57.387,"Farms"
79,2010,"Emberiza citrinella",4,15.182,57.387,"Farms"
79,2011,"Emberiza citrinella",5,15.182,57.387,"Farms"
79,2012,"Emberiza citrinella",14,15.182,57.387,"Farms"
79,2013,"Emberiza citrinella",13,15.182,57.387,"Farms"
79,2014,"Emberiza citrinella",6,15.182,57.387,"Farms"
79,2015,"Emberiza citrinella",8,15.182,57.387,"Farms"
79,2016,"Emberiza citrinella",9,15.182,57.387,"Farms"
79,2017,"Emberiza citrinella",3,15.182,57.387,"Farms"
79,2018,"Emberiza citrinella",4,15.182,57.387,"Farms"
80,1997,"Emberiza citrinella",13,15.597,57.388,"Farms"
80,1998,"Emberiza citrinella",5,15.597,57.388,"Farms"
80,2002,"Emberiza citrinella",8,15.597,57.388,"Farms"
80,2003,"Emberiza citrinella",7,15.597,57.388,"Farms"
80,2006,"Emberiza citrinella",5,15.597,57.388,"Farms"
80,2007,"Emberiza citrinella",6,15.597,57.388,"Farms"
80,2008,"Emberiza citrinella",5,15.597,57.388,"Farms"
80,2009,"Emberiza citrinella",5,15.597,57.388,"Farms"
80,2010,"Emberiza citrinella",4,15.597,57.388,"Farms"
80,2011,"Emberiza citrinella",2,15.597,57.388,"Farms"
80,2012,"Emberiza citrinella",2,15.597,57.388,"Farms"
80,2013,"Emberiza citrinella",2,15.597,57.388,"Farms"
80,2014,"Emberiza citrinella",9,15.597,57.388,"Farms"
80,2015,"Emberiza citrinella",2,15.597,57.388,"Farms"
80,2016,"Emberiza citrinella",1,15.597,57.388,"Farms"
80,2017,"Emberiza citrinella",4,15.597,57.388,"Farms"
80,2018,"Emberiza citrinella",2,15.597,57.388,"Farms"
81,1999,"Emberiza citrinella",10,15.178,57.611,"Farms"
81,2000,"Emberiza citrinella",8,15.178,57.611,"Farms"
81,2004,"Emberiza citrinella",13,15.178,57.611,"Farms"
81,2005,"Emberiza citrinella",8,15.178,57.611,"Farms"
81,2006,"Emberiza citrinella",14,15.178,57.611,"Farms"
81,2007,"Emberiza citrinella",24,15.178,57.611,"Farms"
81,2008,"Emberiza citrinella",15,15.178,57.611,"Farms"
81,2009,"Emberiza citrinella",5,15.178,57.611,"Farms"
81,2010,"Emberiza citrinella",5,15.178,57.611,"Farms"
81,2011,"Emberiza citrinella",7,15.178,57.611,"Farms"
81,2012,"Emberiza citrinella",7,15.178,57.611,"Farms"
81,2013,"Emberiza citrinella",4,15.178,57.611,"Farms"
81,2014,"Emberiza citrinella",6,15.178,57.611,"Farms"
81,2015,"Emberiza citrinella",15,15.178,57.611,"Farms"
81,2016,"Emberiza citrinella",9,15.178,57.611,"Farms"
81,2017,"Emberiza citrinella",6,15.178,57.611,"Farms"
81,2018,"Emberiza citrinella",11,15.178,57.611,"Farms"
82,1999,"Emberiza citrinella",4,15.596,57.612,"Farms"
82,2000,"Emberiza citrinella",5,15.596,57.612,"Farms"
82,2001,"Emberiza citrinella",1,15.596,57.612,"Farms"
82,2002,"Emberiza citrinella",2,15.596,57.612,"Farms"
82,2003,"Emberiza citrinella",1,15.596,57.612,"Farms"
82,2004,"Emberiza citrinella",6,15.596,57.612,"Farms"
82,2005,"Emberiza citrinella",1,15.596,57.612,"Farms"
82,2006,"Emberiza citrinella",4,15.596,57.612,"Farms"
82,2007,"Emberiza citrinella",7,15.596,57.612,"Farms"
82,2009,"Emberiza citrinella",6,15.596,57.612,"Farms"
82,2011,"Emberiza citrinella",3,15.596,57.612,"Farms"
82,2012,"Emberiza citrinella",11,15.596,57.612,"Farms"
82,2013,"Emberiza citrinella",3,15.596,57.612,"Farms"
82,2014,"Emberiza citrinella",3,15.596,57.612,"Farms"
82,2016,"Emberiza citrinella",3,15.596,57.612,"Farms"
82,2017,"Emberiza citrinella",2,15.596,57.612,"Farms"
82,2018,"Emberiza citrinella",1,15.596,57.612,"Farms"
83,1997,"Emberiza citrinella",10,16.013,57.388,"Farms"
83,1998,"Emberiza citrinella",10,16.013,57.388,"Farms"
83,2002,"Emberiza citrinella",3,16.013,57.388,"Farms"
83,2003,"Emberiza citrinella",2,16.013,57.388,"Farms"
83,2004,"Emberiza citrinella",5,16.013,57.388,"Farms"
83,2005,"Emberiza citrinella",7,16.013,57.388,"Farms"
83,2006,"Emberiza citrinella",6,16.013,57.388,"Farms"
83,2007,"Emberiza citrinella",8,16.013,57.388,"Farms"
83,2008,"Emberiza citrinella",17,16.013,57.388,"Farms"
83,2009,"Emberiza citrinella",9,16.013,57.388,"Farms"
83,2010,"Emberiza citrinella",10,16.013,57.388,"Farms"
83,2011,"Emberiza citrinella",13,16.013,57.388,"Farms"
83,2012,"Emberiza citrinella",12,16.013,57.388,"Farms"
83,2013,"Emberiza citrinella",2,16.013,57.388,"Farms"
83,2014,"Emberiza citrinella",7,16.013,57.388,"Farms"
83,2015,"Emberiza citrinella",7,16.013,57.388,"Farms"
83,2016,"Emberiza citrinella",8,16.013,57.388,"Farms"
83,2017,"Emberiza citrinella",2,16.013,57.388,"Farms"
83,2018,"Emberiza citrinella",9,16.013,57.388,"Farms"
84,2002,"Emberiza citrinella",3,16.429,57.387,"Farms"
84,2003,"Emberiza citrinella",1,16.429,57.387,"Farms"
84,2005,"Emberiza citrinella",4,16.429,57.387,"Farms"
84,2006,"Emberiza citrinella",4,16.429,57.387,"Farms"
84,2007,"Emberiza citrinella",9,16.429,57.387,"Farms"
84,2008,"Emberiza citrinella",10,16.429,57.387,"Farms"
84,2009,"Emberiza citrinella",4,16.429,57.387,"Farms"
84,2010,"Emberiza citrinella",6,16.429,57.387,"Farms"
84,2011,"Emberiza citrinella",2,16.429,57.387,"Farms"
84,2012,"Emberiza citrinella",5,16.429,57.387,"Farms"
84,2014,"Emberiza citrinella",3,16.429,57.387,"Farms"
84,2015,"Emberiza citrinella",1,16.429,57.387,"Farms"
84,2018,"Emberiza citrinella",4,16.429,57.387,"Farms"
85,1998,"Emberiza citrinella",10,16.014,57.612,"Farms"
85,2001,"Emberiza citrinella",9,16.014,57.612,"Farms"
85,2002,"Emberiza citrinella",2,16.014,57.612,"Farms"
85,2004,"Emberiza citrinella",9,16.014,57.612,"Farms"
85,2005,"Emberiza citrinella",8,16.014,57.612,"Farms"
85,2006,"Emberiza citrinella",5,16.014,57.612,"Farms"
85,2008,"Emberiza citrinella",17,16.014,57.612,"Farms"
85,2009,"Emberiza citrinella",15,16.014,57.612,"Farms"
85,2010,"Emberiza citrinella",11,16.014,57.612,"Farms"
85,2011,"Emberiza citrinella",10,16.014,57.612,"Farms"
85,2012,"Emberiza citrinella",16,16.014,57.612,"Farms"
85,2013,"Emberiza citrinella",12,16.014,57.612,"Farms"
85,2014,"Emberiza citrinella",8,16.014,57.612,"Farms"
85,2015,"Emberiza citrinella",4,16.014,57.612,"Farms"
85,2016,"Emberiza citrinella",9,16.014,57.612,"Farms"
85,2017,"Emberiza citrinella",12,16.014,57.612,"Farms"
85,2018,"Emberiza citrinella",9,16.014,57.612,"Farms"
86,1999,"Emberiza citrinella",8,16.433,57.611,"Farms"
86,2000,"Emberiza citrinella",16,16.433,57.611,"Farms"
86,2001,"Emberiza citrinella",9,16.433,57.611,"Farms"
86,2002,"Emberiza citrinella",7,16.433,57.611,"Farms"
86,2003,"Emberiza citrinella",14,16.433,57.611,"Farms"
86,2004,"Emberiza citrinella",11,16.433,57.611,"Farms"
86,2005,"Emberiza citrinella",11,16.433,57.611,"Farms"
86,2006,"Emberiza citrinella",12,16.433,57.611,"Farms"
86,2007,"Emberiza citrinella",12,16.433,57.611,"Farms"
86,2008,"Emberiza citrinella",6,16.433,57.611,"Farms"
86,2009,"Emberiza citrinella",9,16.433,57.611,"Farms"
86,2010,"Emberiza citrinella",3,16.433,57.611,"Farms"
86,2011,"Emberiza citrinella",5,16.433,57.611,"Farms"
86,2012,"Emberiza citrinella",5,16.433,57.611,"Farms"
86,2013,"Emberiza citrinella",7,16.433,57.611,"Farms"
86,2014,"Emberiza citrinella",10,16.433,57.611,"Farms"
86,2015,"Emberiza citrinella",9,16.433,57.611,"Farms"
86,2016,"Emberiza citrinella",4,16.433,57.611,"Farms"
86,2017,"Emberiza citrinella",5,16.433,57.611,"Farms"
87,1997,"Emberiza citrinella",22,18.506,57.359,"Farms"
87,1998,"Emberiza citrinella",12,18.506,57.359,"Farms"
87,1999,"Emberiza citrinella",19,18.506,57.359,"Farms"
87,2000,"Emberiza citrinella",10,18.506,57.359,"Farms"
87,2001,"Emberiza citrinella",8,18.506,57.359,"Farms"
87,2002,"Emberiza citrinella",15,18.506,57.359,"Farms"
87,2003,"Emberiza citrinella",11,18.506,57.359,"Farms"
87,2004,"Emberiza citrinella",13,18.506,57.359,"Farms"
87,2005,"Emberiza citrinella",18,18.506,57.359,"Farms"
87,2006,"Emberiza citrinella",11,18.506,57.359,"Farms"
87,2007,"Emberiza citrinella",7,18.506,57.359,"Farms"
87,2008,"Emberiza citrinella",6,18.506,57.359,"Farms"
87,2009,"Emberiza citrinella",12,18.506,57.359,"Farms"
87,2010,"Emberiza citrinella",8,18.506,57.359,"Farms"
87,2011,"Emberiza citrinella",4,18.506,57.359,"Farms"
87,2012,"Emberiza citrinella",8,18.506,57.359,"Farms"
87,2013,"Emberiza citrinella",5,18.506,57.359,"Farms"
87,2014,"Emberiza citrinella",10,18.506,57.359,"Farms"
87,2015,"Emberiza citrinella",13,18.506,57.359,"Farms"
87,2016,"Emberiza citrinella",7,18.506,57.359,"Farms"
87,2017,"Emberiza citrinella",13,18.506,57.359,"Farms"
87,2018,"Emberiza citrinella",14,18.506,57.359,"Farms"
88,1999,"Emberiza citrinella",24,18.522,57.583,"Farms"
88,2000,"Emberiza citrinella",25,18.522,57.583,"Farms"
88,2001,"Emberiza citrinella",23,18.522,57.583,"Farms"
88,2002,"Emberiza citrinella",14,18.522,57.583,"Farms"
88,2004,"Emberiza citrinella",24,18.522,57.583,"Farms"
88,2005,"Emberiza citrinella",29,18.522,57.583,"Farms"
88,2006,"Emberiza citrinella",21,18.522,57.583,"Farms"
88,2007,"Emberiza citrinella",24,18.522,57.583,"Farms"
88,2008,"Emberiza citrinella",22,18.522,57.583,"Farms"
88,2009,"Emberiza citrinella",17,18.522,57.583,"Farms"
88,2010,"Emberiza citrinella",22,18.522,57.583,"Farms"
88,2011,"Emberiza citrinella",19,18.522,57.583,"Farms"
88,2012,"Emberiza citrinella",14,18.522,57.583,"Farms"
88,2013,"Emberiza citrinella",10,18.522,57.583,"Farms"
88,2014,"Emberiza citrinella",13,18.522,57.583,"Farms"
88,2015,"Emberiza citrinella",12,18.522,57.583,"Farms"
88,2016,"Emberiza citrinella",15,18.522,57.583,"Farms"
88,2017,"Emberiza citrinella",16,18.522,57.583,"Farms"
88,2018,"Emberiza citrinella",28,18.522,57.583,"Farms"
89,1998,"Emberiza citrinella",11,11.813,57.774,"Farms"
89,1999,"Emberiza citrinella",9,11.813,57.774,"Farms"
89,2001,"Emberiza citrinella",9,11.813,57.774,"Farms"
89,2002,"Emberiza citrinella",14,11.813,57.774,"Farms"
89,2003,"Emberiza citrinella",7,11.813,57.774,"Farms"
89,2004,"Emberiza citrinella",5,11.813,57.774,"Farms"
89,2006,"Emberiza citrinella",8,11.813,57.774,"Farms"
89,2007,"Emberiza citrinella",7,11.813,57.774,"Farms"
89,2008,"Emberiza citrinella",8,11.813,57.774,"Farms"
89,2009,"Emberiza citrinella",7,11.813,57.774,"Farms"
89,2010,"Emberiza citrinella",6,11.813,57.774,"Farms"
89,2011,"Emberiza citrinella",6,11.813,57.774,"Farms"
89,2012,"Emberiza citrinella",9,11.813,57.774,"Farms"
89,2013,"Emberiza citrinella",6,11.813,57.774,"Farms"
89,2014,"Emberiza citrinella",7,11.813,57.774,"Farms"
89,2015,"Emberiza citrinella",1,11.813,57.774,"Farms"
89,2016,"Emberiza citrinella",4,11.813,57.774,"Farms"
89,2017,"Emberiza citrinella",4,11.813,57.774,"Farms"
89,2018,"Emberiza citrinella",6,11.813,57.774,"Farms"
90,1998,"Emberiza citrinella",14,12.232,57.787,"Farms"
90,2001,"Emberiza citrinella",11,12.232,57.787,"Farms"
90,2002,"Emberiza citrinella",10,12.232,57.787,"Farms"
90,2003,"Emberiza citrinella",9,12.232,57.787,"Farms"
90,2004,"Emberiza citrinella",9,12.232,57.787,"Farms"
90,2006,"Emberiza citrinella",12,12.232,57.787,"Farms"
90,2008,"Emberiza citrinella",11,12.232,57.787,"Farms"
90,2009,"Emberiza citrinella",4,12.232,57.787,"Farms"
90,2010,"Emberiza citrinella",10,12.232,57.787,"Farms"
90,2011,"Emberiza citrinella",7,12.232,57.787,"Farms"
90,2012,"Emberiza citrinella",4,12.232,57.787,"Farms"
90,2013,"Emberiza citrinella",3,12.232,57.787,"Farms"
90,2014,"Emberiza citrinella",2,12.232,57.787,"Farms"
90,2015,"Emberiza citrinella",5,12.232,57.787,"Farms"
91,2003,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2004,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2005,"Emberiza citrinella",2,11.788,57.998,"Farms"
91,2006,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2007,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2008,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2009,"Emberiza citrinella",4,11.788,57.998,"Farms"
91,2010,"Emberiza citrinella",2,11.788,57.998,"Farms"
91,2011,"Emberiza citrinella",3,11.788,57.998,"Farms"
91,2012,"Emberiza citrinella",2,11.788,57.998,"Farms"
91,2013,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2014,"Emberiza citrinella",1,11.788,57.998,"Farms"
91,2016,"Emberiza citrinella",1,11.788,57.998,"Farms"
92,1996,"Emberiza citrinella",21,12.21,58.011,"Farms"
92,1997,"Emberiza citrinella",27,12.21,58.011,"Farms"
92,1998,"Emberiza citrinella",30,12.21,58.011,"Farms"
92,1999,"Emberiza citrinella",18,12.21,58.011,"Farms"
92,2000,"Emberiza citrinella",23,12.21,58.011,"Farms"
92,2001,"Emberiza citrinella",20,12.21,58.011,"Farms"
92,2002,"Emberiza citrinella",28,12.21,58.011,"Farms"
92,2003,"Emberiza citrinella",27,12.21,58.011,"Farms"
92,2004,"Emberiza citrinella",21,12.21,58.011,"Farms"
92,2005,"Emberiza citrinella",25,12.21,58.011,"Farms"
92,2006,"Emberiza citrinella",15,12.21,58.011,"Farms"
92,2007,"Emberiza citrinella",23,12.21,58.011,"Farms"
92,2008,"Emberiza citrinella",22,12.21,58.011,"Farms"
92,2009,"Emberiza citrinella",19,12.21,58.011,"Farms"
92,2010,"Emberiza citrinella",20,12.21,58.011,"Farms"
92,2011,"Emberiza citrinella",19,12.21,58.011,"Farms"
92,2012,"Emberiza citrinella",18,12.21,58.011,"Farms"
92,2013,"Emberiza citrinella",13,12.21,58.011,"Farms"
92,2014,"Emberiza citrinella",11,12.21,58.011,"Farms"
92,2015,"Emberiza citrinella",10,12.21,58.011,"Farms"
92,2016,"Emberiza citrinella",6,12.21,58.011,"Farms"
92,2017,"Emberiza citrinella",8,12.21,58.011,"Farms"
92,2018,"Emberiza citrinella",11,12.21,58.011,"Farms"
93,1999,"Emberiza citrinella",6,12.651,57.798,"Farms"
93,2000,"Emberiza citrinella",4,12.651,57.798,"Farms"
93,2001,"Emberiza citrinella",3,12.651,57.798,"Farms"
93,2002,"Emberiza citrinella",6,12.651,57.798,"Farms"
93,2003,"Emberiza citrinella",9,12.651,57.798,"Farms"
93,2004,"Emberiza citrinella",5,12.651,57.798,"Farms"
93,2007,"Emberiza citrinella",3,12.651,57.798,"Farms"
93,2009,"Emberiza citrinella",9,12.651,57.798,"Farms"
93,2010,"Emberiza citrinella",3,12.651,57.798,"Farms"
93,2012,"Emberiza citrinella",7,12.651,57.798,"Farms"
93,2013,"Emberiza citrinella",1,12.651,57.798,"Farms"
93,2014,"Emberiza citrinella",1,12.651,57.798,"Farms"
93,2016,"Emberiza citrinella",2,12.651,57.798,"Farms"
93,2017,"Emberiza citrinella",1,12.651,57.798,"Farms"
93,2018,"Emberiza citrinella",2,12.651,57.798,"Farms"
94,1997,"Emberiza citrinella",26,13.071,57.808,"Farms"
94,1998,"Emberiza citrinella",22,13.071,57.808,"Farms"
94,1999,"Emberiza citrinella",16,13.071,57.808,"Farms"
94,2000,"Emberiza citrinella",23,13.071,57.808,"Farms"
94,2001,"Emberiza citrinella",17,13.071,57.808,"Farms"
94,2002,"Emberiza citrinella",15,13.071,57.808,"Farms"
94,2003,"Emberiza citrinella",20,13.071,57.808,"Farms"
94,2005,"Emberiza citrinella",9,13.071,57.808,"Farms"
94,2006,"Emberiza citrinella",7,13.071,57.808,"Farms"
94,2007,"Emberiza citrinella",16,13.071,57.808,"Farms"
94,2008,"Emberiza citrinella",15,13.071,57.808,"Farms"
94,2009,"Emberiza citrinella",12,13.071,57.808,"Farms"
94,2011,"Emberiza citrinella",8,13.071,57.808,"Farms"
94,2012,"Emberiza citrinella",6,13.071,57.808,"Farms"
94,2013,"Emberiza citrinella",7,13.071,57.808,"Farms"
94,2014,"Emberiza citrinella",4,13.071,57.808,"Farms"
94,2015,"Emberiza citrinella",3,13.071,57.808,"Farms"
94,2016,"Emberiza citrinella",2,13.071,57.808,"Farms"
94,2017,"Emberiza citrinella",5,13.071,57.808,"Farms"
94,2018,"Emberiza citrinella",14,13.071,57.808,"Farms"
95,1998,"Emberiza citrinella",3,12.632,58.022,"Farms"
95,1999,"Emberiza citrinella",1,12.632,58.022,"Farms"
95,2000,"Emberiza citrinella",3,12.632,58.022,"Farms"
95,2001,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2002,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2003,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2004,"Emberiza citrinella",7,12.632,58.022,"Farms"
95,2005,"Emberiza citrinella",6,12.632,58.022,"Farms"
95,2006,"Emberiza citrinella",7,12.632,58.022,"Farms"
95,2007,"Emberiza citrinella",9,12.632,58.022,"Farms"
95,2008,"Emberiza citrinella",6,12.632,58.022,"Farms"
95,2009,"Emberiza citrinella",2,12.632,58.022,"Farms"
95,2012,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2013,"Emberiza citrinella",5,12.632,58.022,"Farms"
95,2014,"Emberiza citrinella",5,12.632,58.022,"Farms"
95,2015,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2016,"Emberiza citrinella",4,12.632,58.022,"Farms"
95,2017,"Emberiza citrinella",3,12.632,58.022,"Farms"
96,2001,"Emberiza citrinella",4,13.054,58.032,"Farms"
96,2002,"Emberiza citrinella",7,13.054,58.032,"Farms"
96,2003,"Emberiza citrinella",7,13.054,58.032,"Farms"
96,2004,"Emberiza citrinella",5,13.054,58.032,"Farms"
96,2005,"Emberiza citrinella",5,13.054,58.032,"Farms"
96,2006,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2007,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2008,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2009,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2010,"Emberiza citrinella",2,13.054,58.032,"Farms"
96,2011,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2012,"Emberiza citrinella",4,13.054,58.032,"Farms"
96,2013,"Emberiza citrinella",6,13.054,58.032,"Farms"
96,2014,"Emberiza citrinella",5,13.054,58.032,"Farms"
96,2015,"Emberiza citrinella",3,13.054,58.032,"Farms"
96,2016,"Emberiza citrinella",6,13.054,58.032,"Farms"
96,2017,"Emberiza citrinella",4,13.054,58.032,"Farms"
96,2018,"Emberiza citrinella",3,13.054,58.032,"Farms"
97,1998,"Emberiza citrinella",2,13.492,57.816,"Farms"
97,2002,"Emberiza citrinella",3,13.492,57.816,"Farms"
97,2004,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2005,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2007,"Emberiza citrinella",3,13.492,57.816,"Farms"
97,2008,"Emberiza citrinella",2,13.492,57.816,"Farms"
97,2009,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2010,"Emberiza citrinella",2,13.492,57.816,"Farms"
97,2011,"Emberiza citrinella",4,13.492,57.816,"Farms"
97,2012,"Emberiza citrinella",3,13.492,57.816,"Farms"
97,2013,"Emberiza citrinella",3,13.492,57.816,"Farms"
97,2014,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2015,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2016,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2017,"Emberiza citrinella",1,13.492,57.816,"Farms"
97,2018,"Emberiza citrinella",3,13.492,57.816,"Farms"
98,2002,"Emberiza citrinella",14,13.912,57.823,"Farms"
98,2003,"Emberiza citrinella",13,13.912,57.823,"Farms"
98,2004,"Emberiza citrinella",13,13.912,57.823,"Farms"
98,2005,"Emberiza citrinella",8,13.912,57.823,"Farms"
98,2006,"Emberiza citrinella",8,13.912,57.823,"Farms"
98,2007,"Emberiza citrinella",13,13.912,57.823,"Farms"
98,2008,"Emberiza citrinella",12,13.912,57.823,"Farms"
98,2009,"Emberiza citrinella",12,13.912,57.823,"Farms"
98,2010,"Emberiza citrinella",5,13.912,57.823,"Farms"
98,2011,"Emberiza citrinella",2,13.912,57.823,"Farms"
98,2012,"Emberiza citrinella",3,13.912,57.823,"Farms"
98,2013,"Emberiza citrinella",5,13.912,57.823,"Farms"
98,2014,"Emberiza citrinella",1,13.912,57.823,"Farms"
98,2015,"Emberiza citrinella",4,13.912,57.823,"Farms"
98,2016,"Emberiza citrinella",3,13.912,57.823,"Farms"
98,2017,"Emberiza citrinella",1,13.912,57.823,"Farms"
98,2018,"Emberiza citrinella",1,13.912,57.823,"Farms"
99,1998,"Emberiza citrinella",19,13.477,58.04,"Farms"
99,1999,"Emberiza citrinella",20,13.477,58.04,"Farms"
99,2000,"Emberiza citrinella",17,13.477,58.04,"Farms"
99,2001,"Emberiza citrinella",25,13.477,58.04,"Farms"
99,2002,"Emberiza citrinella",28,13.477,58.04,"Farms"
99,2003,"Emberiza citrinella",30,13.477,58.04,"Farms"
99,2004,"Emberiza citrinella",19,13.477,58.04,"Farms"
99,2005,"Emberiza citrinella",27,13.477,58.04,"Farms"
99,2006,"Emberiza citrinella",12,13.477,58.04,"Farms"
99,2007,"Emberiza citrinella",14,13.477,58.04,"Farms"
99,2008,"Emberiza citrinella",16,13.477,58.04,"Farms"
99,2009,"Emberiza citrinella",19,13.477,58.04,"Farms"
99,2010,"Emberiza citrinella",19,13.477,58.04,"Farms"
99,2011,"Emberiza citrinella",21,13.477,58.04,"Farms"
99,2012,"Emberiza citrinella",10,13.477,58.04,"Farms"
99,2013,"Emberiza citrinella",15,13.477,58.04,"Farms"
99,2014,"Emberiza citrinella",11,13.477,58.04,"Farms"
99,2015,"Emberiza citrinella",8,13.477,58.04,"Farms"
99,2017,"Emberiza citrinella",16,13.477,58.04,"Farms"
99,2018,"Emberiza citrinella",6,13.477,58.04,"Farms"
100,1999,"Emberiza citrinella",13,13.9,58.047,"Farms"
100,2000,"Emberiza citrinella",5,13.9,58.047,"Farms"
100,2001,"Emberiza citrinella",6,13.9,58.047,"Farms"
100,2002,"Emberiza citrinella",9,13.9,58.047,"Farms"
100,2003,"Emberiza citrinella",8,13.9,58.047,"Farms"
100,2004,"Emberiza citrinella",7,13.9,58.047,"Farms"
100,2005,"Emberiza citrinella",13,13.9,58.047,"Farms"
100,2006,"Emberiza citrinella",6,13.9,58.047,"Farms"
100,2007,"Emberiza citrinella",7,13.9,58.047,"Farms"
100,2008,"Emberiza citrinella",10,13.9,58.047,"Farms"
100,2009,"Emberiza citrinella",10,13.9,58.047,"Farms"
100,2010,"Emberiza citrinella",9,13.9,58.047,"Farms"
100,2011,"Emberiza citrinella",5,13.9,58.047,"Farms"
100,2012,"Emberiza citrinella",5,13.9,58.047,"Farms"
100,2015,"Emberiza citrinella",10,13.9,58.047,"Farms"
100,2016,"Emberiza citrinella",10,13.9,58.047,"Farms"
100,2017,"Emberiza citrinella",7,13.9,58.047,"Farms"
101,1998,"Emberiza citrinella",18,14.332,57.828,"Farms"
101,2002,"Emberiza citrinella",22,14.332,57.828,"Farms"
