"year","species","organismQuantity","decimalLongitude","decimalLatitude","LocationID","habitat"
2007,"Motacilla flava",3,12.6732,62.2895,46,"Farms"
2007,"Emberiza citrinella",4,12.69,57.3495,47,"Farms"
2007,"Sturnus vulgaris",2,12.69,57.3495,47,"Farms"
2007,"Motacilla flava",5,12.6963,62.0655,48,"Farms"
2007,"Alauda arvensis",1,12.7089,57.1254,49,"Farms"
2007,"Anthus pratensis",2,12.7089,57.1254,49,"Farms"
2007,"Emberiza citrinella",10,12.7089,57.1254,49,"Farms"
2007,"Passer montanus",1,12.7089,57.1254,49,"Farms"
2007,"Sturnus vulgaris",35,12.7089,57.1254,49,"Farms"
2007,"Sylvia communis",1,12.7089,57.1254,49,"Farms"
2007,"Motacilla flava",2,12.719,61.8415,50,"Farms"
2007,"Saxicola rubetra",2,12.719,61.8415,50,"Farms"
2007,"Anthus pratensis",39,12.7414,61.6175,52,"Farms"
2007,"Alauda arvensis",1,12.7458,56.677,53,"Farms"
2007,"Anthus pratensis",3,12.7458,56.677,53,"Farms"
2007,"Emberiza citrinella",8,12.7458,56.677,53,"Farms"
2007,"Passer montanus",8,12.7458,56.677,53,"Farms"
2007,"Sturnus vulgaris",118,12.7458,56.677,53,"Farms"
2007,"Sylvia communis",7,12.7458,56.677,53,"Farms"
2007,"Vanellus vanellus",1,12.7458,56.677,53,"Farms"
2007,"Alauda arvensis",8,12.7639,56.4528,54,"Farms"
2007,"Emberiza citrinella",7,12.7639,56.4528,54,"Farms"
2007,"Passer montanus",6,12.7639,56.4528,54,"Farms"
2007,"Saxicola rubetra",2,12.7639,56.4528,54,"Farms"
2007,"Sturnus vulgaris",33,12.7639,56.4528,54,"Farms"
2007,"Sylvia communis",18,12.7639,56.4528,54,"Farms"
2007,"Motacilla flava",6,12.785,61.1694,56,"Farms"
2007,"Saxicola rubetra",3,12.785,61.1694,56,"Farms"
2007,"Alauda arvensis",19,12.7993,56.0044,57,"Farms"
2007,"Emberiza citrinella",1,12.7993,56.0044,57,"Farms"
2007,"Passer montanus",39,12.7993,56.0044,57,"Farms"
2007,"Sturnus vulgaris",16,12.7993,56.0044,57,"Farms"
2007,"Sylvia communis",19,12.7993,56.0044,57,"Farms"
2007,"Vanellus vanellus",1,12.7993,56.0044,57,"Farms"
2007,"Motacilla flava",3,12.8063,60.9454,58,"Farms"
2007,"Emberiza citrinella",3,12.8681,60.2732,61,"Farms"
2007,"Falco tinnunculus",1,12.8681,60.2732,61,"Farms"
2007,"Saxicola rubetra",1,12.8681,60.2732,61,"Farms"
2007,"Sturnus vulgaris",4,12.8681,60.2732,61,"Farms"
2007,"Emberiza citrinella",1,12.888,60.0491,62,"Farms"
2007,"Saxicola rubetra",2,12.888,60.0491,62,"Farms"
2007,"Saxicola rubetra",1,12.9076,59.825,63,"Farms"
2007,"Sylvia communis",1,12.9076,59.825,63,"Farms"
2007,"Alauda arvensis",4,12.927,59.6009,64,"Farms"
2007,"Anthus pratensis",2,12.927,59.6009,64,"Farms"
2007,"Emberiza citrinella",6,12.927,59.6009,64,"Farms"
2007,"Passer montanus",3,12.927,59.6009,64,"Farms"
2007,"Saxicola rubetra",1,12.927,59.6009,64,"Farms"
2007,"Sturnus vulgaris",3,12.927,59.6009,64,"Farms"
2007,"Vanellus vanellus",3,12.927,59.6009,64,"Farms"
2007,"Emberiza citrinella",8,12.946,59.3767,65,"Farms"
2007,"Passer montanus",2,12.946,59.3767,65,"Farms"
2007,"Sturnus vulgaris",14,12.946,59.3767,65,"Farms"
2007,"Alauda arvensis",1,12.9648,59.1526,66,"Farms"
2007,"Emberiza citrinella",17,12.9648,59.1526,66,"Farms"
2007,"Passer montanus",7,12.9648,59.1526,66,"Farms"
2007,"Saxicola rubetra",3,12.9648,59.1526,66,"Farms"
2007,"Sturnus vulgaris",10,12.9648,59.1526,66,"Farms"
2007,"Sylvia communis",2,12.9648,59.1526,66,"Farms"
2007,"Alauda arvensis",22,13.0193,58.4801,67,"Farms"
2007,"Emberiza citrinella",26,13.0193,58.4801,67,"Farms"
2007,"Passer montanus",2,13.0193,58.4801,67,"Farms"
2007,"Saxicola rubetra",9,13.0193,58.4801,67,"Farms"
2007,"Sturnus vulgaris",20,13.0193,58.4801,67,"Farms"
2007,"Sylvia communis",2,13.0193,58.4801,67,"Farms"
2007,"Anthus pratensis",11,13.0513,63.4197,69,"Farms"
2007,"Emberiza citrinella",7,13.0513,63.4197,69,"Farms"
2007,"Falco tinnunculus",1,13.0513,63.4197,69,"Farms"
2007,"Alauda arvensis",2,13.0543,58.0317,70,"Farms"
2007,"Emberiza citrinella",3,13.0543,58.0317,70,"Farms"
2007,"Sturnus vulgaris",1,13.0543,58.0317,70,"Farms"
2007,"Alauda arvensis",7,13.0714,57.8075,71,"Farms"
2007,"Emberiza citrinella",16,13.0714,57.8075,71,"Farms"
2007,"Motacilla flava",1,13.0714,57.8075,71,"Farms"
2007,"Passer montanus",1,13.0714,57.8075,71,"Farms"
2007,"Saxicola rubetra",5,13.0714,57.8075,71,"Farms"
2007,"Sturnus vulgaris",97,13.0714,57.8075,71,"Farms"
2007,"Sylvia communis",5,13.0714,57.8075,71,"Farms"
2007,"Vanellus vanellus",10,13.0714,57.8075,71,"Farms"
2007,"Emberiza citrinella",5,13.0882,57.5833,73,"Farms"
2007,"Sylvia communis",1,13.0882,57.5833,73,"Farms"
2007,"Emberiza citrinella",1,13.1048,57.3591,74,"Farms"
2007,"Saxicola rubetra",1,13.1048,57.3591,74,"Farms"
2007,"Anthus pratensis",2,13.1142,62.7476,75,"Farms"
2007,"Motacilla flava",2,13.1142,62.7476,75,"Farms"
2007,"Emberiza citrinella",1,13.1212,57.1349,76,"Farms"
2007,"Sturnus vulgaris",9,13.1212,57.1349,76,"Farms"
2007,"Emberiza citrinella",2,13.1532,56.6864,79,"Farms"
2007,"Sturnus vulgaris",2,13.1532,56.6864,79,"Farms"
2007,"Sylvia communis",1,13.1532,56.6864,79,"Farms"
2007,"Motacilla flava",1,13.1543,62.2995,80,"Farms"
2007,"Alauda arvensis",24,13.1689,56.4621,81,"Farms"
2007,"Emberiza citrinella",11,13.1689,56.4621,81,"Farms"
2007,"Passer montanus",1,13.1689,56.4621,81,"Farms"
2007,"Saxicola rubetra",4,13.1689,56.4621,81,"Farms"
2007,"Sturnus vulgaris",33,13.1689,56.4621,81,"Farms"
2007,"Sylvia communis",16,13.1689,56.4621,81,"Farms"
2007,"Vanellus vanellus",26,13.1689,56.4621,81,"Farms"
2007,"Motacilla flava",3,13.1739,62.0754,82,"Farms"
2007,"Saxicola rubetra",2,13.1739,62.0754,82,"Farms"
2007,"Emberiza citrinella",3,13.1843,56.2378,83,"Farms"
2007,"Passer montanus",5,13.1843,56.2378,83,"Farms"
2007,"Saxicola rubetra",5,13.1843,56.2378,83,"Farms"
2007,"Sturnus vulgaris",14,13.1843,56.2378,83,"Farms"
2007,"Sylvia communis",4,13.1843,56.2378,83,"Farms"
2007,"Saxicola rubetra",4,13.1932,61.8513,84,"Farms"
2007,"Alauda arvensis",1,13.1996,56.0135,85,"Farms"
2007,"Anthus pratensis",2,13.1996,56.0135,85,"Farms"
2007,"Emberiza citrinella",14,13.1996,56.0135,85,"Farms"
2007,"Saxicola rubetra",10,13.1996,56.0135,85,"Farms"
2007,"Sturnus vulgaris",25,13.1996,56.0135,85,"Farms"
2007,"Sylvia communis",10,13.1996,56.0135,85,"Farms"
2007,"Vanellus vanellus",30,13.1996,56.0135,85,"Farms"
2007,"Alauda arvensis",3,13.2294,55.5649,88,"Farms"
2007,"Emberiza citrinella",29,13.2294,55.5649,88,"Farms"
2007,"Passer montanus",13,13.2294,55.5649,88,"Farms"
2007,"Sturnus vulgaris",32,13.2294,55.5649,88,"Farms"
2007,"Sylvia communis",12,13.2294,55.5649,88,"Farms"
2007,"Vanellus vanellus",16,13.2294,55.5649,88,"Farms"
2007,"Emberiza citrinella",1,13.249,61.179,90,"Farms"
2007,"Saxicola rubetra",2,13.249,61.179,90,"Farms"
2007,"Sturnus vulgaris",1,13.249,61.179,90,"Farms"
2007,"Sylvia communis",1,13.249,61.179,90,"Farms"
2007,"Motacilla flava",15,13.267,60.9549,91,"Farms"
2007,"Saxicola rubetra",4,13.267,60.9549,91,"Farms"
2007,"Motacilla flava",2,13.2848,60.7307,92,"Farms"
2007,"Saxicola rubetra",4,13.2848,60.7307,92,"Farms"
2007,"Motacilla flava",1,13.3022,60.5066,93,"Farms"
2007,"Emberiza citrinella",2,13.3363,60.0582,95,"Farms"
2007,"Saxicola rubetra",1,13.3363,60.0582,95,"Farms"
2007,"Emberiza citrinella",1,13.3529,59.834,96,"Farms"
2007,"Emberiza citrinella",5,13.3693,59.6099,97,"Farms"
2007,"Emberiza citrinella",3,13.3854,59.3856,98,"Farms"
2007,"Passer montanus",2,13.3854,59.3856,98,"Farms"
2007,"Sturnus vulgaris",14,13.3854,59.3856,98,"Farms"
2007,"Vanellus vanellus",1,13.3854,59.3856,98,"Farms"
2007,"Alauda arvensis",22,13.4474,58.4887,99,"Farms"
2007,"Emberiza citrinella",10,13.4474,58.4887,99,"Farms"
2007,"Saxicola rubetra",2,13.4474,58.4887,99,"Farms"
2007,"Sturnus vulgaris",3,13.4474,58.4887,99,"Farms"
2007,"Alauda arvensis",38,13.4623,58.2645,100,"Farms"
2007,"Anthus pratensis",4,13.4623,58.2645,100,"Farms"
2007,"Emberiza citrinella",7,13.4623,58.2645,100,"Farms"
2007,"Falco tinnunculus",1,13.4623,58.2645,100,"Farms"
2007,"Motacilla flava",1,13.4623,58.2645,100,"Farms"
2007,"Passer montanus",4,13.4623,58.2645,100,"Farms"
2007,"Saxicola rubetra",10,13.4623,58.2645,100,"Farms"
2007,"Sturnus vulgaris",43,13.4623,58.2645,100,"Farms"
2007,"Sylvia communis",14,13.4623,58.2645,100,"Farms"
2007,"Vanellus vanellus",39,13.4623,58.2645,100,"Farms"
2007,"Alauda arvensis",7,13.477,58.0402,101,"Farms"
2007,"Anthus pratensis",3,13.477,58.0402,101,"Farms"
2007,"Emberiza citrinella",14,13.477,58.0402,101,"Farms"
2007,"Falco tinnunculus",3,13.477,58.0402,101,"Farms"
2007,"Saxicola rubetra",15,13.477,58.0402,101,"Farms"
2007,"Sturnus vulgaris",67,13.477,58.0402,101,"Farms"
2007,"Sylvia communis",10,13.477,58.0402,101,"Farms"
2007,"Vanellus vanellus",17,13.477,58.0402,101,"Farms"
2007,"Alauda arvensis",1,13.4915,57.8159,102,"Farms"
2007,"Emberiza citrinella",3,13.4915,57.8159,102,"Farms"
2007,"Sylvia communis",1,13.4915,57.8159,102,"Farms"
2007,"Alauda arvensis",1,13.5058,57.5916,103,"Farms"
2007,"Anthus pratensis",1,13.5058,57.5916,103,"Farms"
2007,"Emberiza citrinella",2,13.5058,57.5916,103,"Farms"
2007,"Passer montanus",2,13.5058,57.5916,103,"Farms"
2007,"Saxicola rubetra",1,13.5058,57.5916,103,"Farms"
2007,"Sturnus vulgaris",1,13.5058,57.5916,103,"Farms"
2007,"Sylvia communis",1,13.5058,57.5916,103,"Farms"
2007,"Vanellus vanellus",9,13.5058,57.5916,103,"Farms"
2007,"Anthus pratensis",6,13.5156,63.8767,104,"Farms"
2007,"Anthus pratensis",2,13.5199,57.3673,105,"Farms"
2007,"Emberiza citrinella",9,13.5199,57.3673,105,"Farms"
2007,"Passer montanus",6,13.5199,57.3673,105,"Farms"
2007,"Saxicola rubetra",3,13.5199,57.3673,105,"Farms"
2007,"Sturnus vulgaris",13,13.5199,57.3673,105,"Farms"
2007,"Sylvia communis",2,13.5199,57.3673,105,"Farms"
2007,"Emberiza citrinella",12,13.5337,57.143,106,"Farms"
2007,"Sturnus vulgaris",1,13.5337,57.143,106,"Farms"
2007,"Emberiza citrinella",2,13.5608,56.6944,110,"Farms"
2007,"Passer montanus",1,13.5608,56.6944,110,"Farms"
2007,"Sylvia communis",1,13.5608,56.6944,110,"Farms"
2007,"Saxicola rubetra",2,13.5689,63.2044,111,"Farms"
2007,"Emberiza citrinella",3,13.5741,56.47,112,"Farms"
2007,"Passer montanus",3,13.5741,56.47,112,"Farms"
2007,"Saxicola rubetra",2,13.5741,56.47,112,"Farms"
2007,"Sturnus vulgaris",10,13.5741,56.47,112,"Farms"
2007,"Sylvia communis",6,13.5741,56.47,112,"Farms"
2007,"Vanellus vanellus",3,13.5741,56.47,112,"Farms"
2007,"Anthus pratensis",16,13.5861,62.9803,113,"Farms"
2007,"Motacilla flava",10,13.5861,62.9803,113,"Farms"
2007,"Anthus pratensis",3,13.5872,56.2457,114,"Farms"
2007,"Emberiza citrinella",4,13.5872,56.2457,114,"Farms"
2007,"Passer montanus",2,13.5872,56.2457,114,"Farms"
2007,"Saxicola rubetra",3,13.5872,56.2457,114,"Farms"
2007,"Sturnus vulgaris",13,13.5872,56.2457,114,"Farms"
2007,"Emberiza citrinella",18,13.6001,56.0213,115,"Farms"
2007,"Passer montanus",2,13.6001,56.0213,115,"Farms"
2007,"Saxicola rubetra",1,13.6001,56.0213,115,"Farms"
2007,"Sturnus vulgaris",14,13.6001,56.0213,115,"Farms"
2007,"Sylvia communis",6,13.6001,56.0213,115,"Farms"
2007,"Vanellus vanellus",1,13.6001,56.0213,115,"Farms"
2007,"Motacilla flava",2,13.6029,62.7561,116,"Farms"
2007,"Alauda arvensis",71,13.6128,55.7969,117,"Farms"
2007,"Anthus pratensis",3,13.6128,55.7969,117,"Farms"
2007,"Emberiza citrinella",6,13.6128,55.7969,117,"Farms"
2007,"Passer montanus",4,13.6128,55.7969,117,"Farms"
2007,"Saxicola rubetra",7,13.6128,55.7969,117,"Farms"
2007,"Sturnus vulgaris",11,13.6128,55.7969,117,"Farms"
2007,"Sylvia communis",24,13.6128,55.7969,117,"Farms"
2007,"Vanellus vanellus",23,13.6128,55.7969,117,"Farms"
2007,"Saxicola rubetra",1,13.6195,62.532,118,"Farms"
2007,"Alauda arvensis",21,13.6253,55.5726,119,"Farms"
2007,"Anthus pratensis",3,13.6253,55.5726,119,"Farms"
2007,"Emberiza citrinella",14,13.6253,55.5726,119,"Farms"
2007,"Motacilla flava",4,13.6253,55.5726,119,"Farms"
2007,"Passer montanus",2,13.6253,55.5726,119,"Farms"
2007,"Saxicola rubetra",3,13.6253,55.5726,119,"Farms"
2007,"Sturnus vulgaris",37,13.6253,55.5726,119,"Farms"
2007,"Sylvia communis",5,13.6253,55.5726,119,"Farms"
2007,"Vanellus vanellus",7,13.6253,55.5726,119,"Farms"
2007,"Motacilla flava",2,13.6676,61.8595,122,"Farms"
2007,"Saxicola rubetra",1,13.6676,61.8595,122,"Farms"
2007,"Motacilla flava",1,13.6984,61.4112,124,"Farms"
2007,"Saxicola rubetra",6,13.6984,61.4112,124,"Farms"
2007,"Saxicola rubetra",2,13.7281,60.9628,126,"Farms"
2007,"Saxicola rubetra",1,13.7426,60.7385,127,"Farms"
2007,"Motacilla flava",3,13.7569,60.5143,128,"Farms"
2007,"Saxicola rubetra",4,13.7569,60.5143,128,"Farms"
2007,"Emberiza citrinella",2,13.771,60.2901,129,"Farms"
2007,"Emberiza citrinella",4,13.7848,60.0658,130,"Farms"
2007,"Emberiza citrinella",4,13.8118,59.6173,132,"Farms"
2007,"Saxicola rubetra",1,13.8118,59.6173,132,"Farms"
2007,"Sturnus vulgaris",16,13.8118,59.6173,132,"Farms"
2007,"Sylvia communis",9,13.8118,59.6173,132,"Farms"
2007,"Alauda arvensis",2,13.825,59.3931,133,"Farms"
2007,"Emberiza citrinella",11,13.825,59.3931,133,"Farms"
2007,"Saxicola rubetra",1,13.825,59.3931,133,"Farms"
2007,"Sturnus vulgaris",44,13.825,59.3931,133,"Farms"
2007,"Vanellus vanellus",14,13.825,59.3931,133,"Farms"
2007,"Alauda arvensis",2,13.8634,58.7202,134,"Farms"
2007,"Emberiza citrinella",12,13.8634,58.7202,134,"Farms"
2007,"Passer montanus",17,13.8634,58.7202,134,"Farms"
2007,"Sturnus vulgaris",34,13.8634,58.7202,134,"Farms"
2007,"Sylvia communis",6,13.8634,58.7202,134,"Farms"
2007,"Alauda arvensis",26,13.8758,58.4959,135,"Farms"
2007,"Anthus pratensis",1,13.8758,58.4959,135,"Farms"
2007,"Emberiza citrinella",14,13.8758,58.4959,135,"Farms"
2007,"Passer montanus",12,13.8758,58.4959,135,"Farms"
2007,"Saxicola rubetra",8,13.8758,58.4959,135,"Farms"
2007,"Sturnus vulgaris",95,13.8758,58.4959,135,"Farms"
2007,"Sylvia communis",5,13.8758,58.4959,135,"Farms"
2007,"Vanellus vanellus",19,13.8758,58.4959,135,"Farms"
2007,"Alauda arvensis",3,13.888,58.2716,136,"Farms"
2007,"Emberiza citrinella",11,13.888,58.2716,136,"Farms"
2007,"Passer montanus",1,13.888,58.2716,136,"Farms"
2007,"Saxicola rubetra",1,13.888,58.2716,136,"Farms"
2007,"Sylvia communis",3,13.888,58.2716,136,"Farms"
2007,"Emberiza citrinella",7,13.9001,58.0472,137,"Farms"
2007,"Passer montanus",1,13.9001,58.0472,137,"Farms"
2007,"Saxicola rubetra",1,13.9001,58.0472,137,"Farms"
2007,"Sturnus vulgaris",19,13.9001,58.0472,137,"Farms"
2007,"Sylvia communis",2,13.9001,58.0472,137,"Farms"
2007,"Emberiza citrinella",13,13.9119,57.8229,138,"Farms"
2007,"Sturnus vulgaris",6,13.9119,57.8229,138,"Farms"
2007,"Alauda arvensis",1,13.9236,57.5985,139,"Farms"
2007,"Anthus pratensis",3,13.9236,57.5985,139,"Farms"
2007,"Emberiza citrinella",2,13.9236,57.5985,139,"Farms"
2007,"Passer montanus",2,13.9236,57.5985,139,"Farms"
2007,"Saxicola rubetra",1,13.9236,57.5985,139,"Farms"
2007,"Sturnus vulgaris",8,13.9236,57.5985,139,"Farms"
2007,"Sylvia communis",4,13.9236,57.5985,139,"Farms"
2007,"Saxicola rubetra",1,13.9351,57.3742,140,"Farms"
2007,"Sturnus vulgaris",3,13.9351,57.3742,140,"Farms"
2007,"Sylvia communis",1,13.9351,57.3742,140,"Farms"
2007,"Emberiza citrinella",8,13.9465,57.1498,141,"Farms"
2007,"Sturnus vulgaris",3,13.9465,57.1498,141,"Farms"
2007,"Sylvia communis",6,13.9465,57.1498,141,"Farms"
2007,"Emberiza citrinella",1,13.9576,56.9254,142,"Farms"
2007,"Anthus pratensis",2,13.9651,64.7804,143,"Farms"
2007,"Emberiza citrinella",9,13.9686,56.701,144,"Farms"
2007,"Saxicola rubetra",1,13.9686,56.701,144,"Farms"
2007,"Sturnus vulgaris",20,13.9686,56.701,144,"Farms"
2007,"Emberiza citrinella",8,13.9902,56.2523,147,"Farms"
2007,"Passer montanus",1,13.9902,56.2523,147,"Farms"
2007,"Sturnus vulgaris",9,13.9902,56.2523,147,"Farms"
2007,"Sylvia communis",5,13.9902,56.2523,147,"Farms"
2007,"Emberiza citrinella",12,14.0008,56.0278,148,"Farms"
2007,"Sturnus vulgaris",1,14.0008,56.0278,148,"Farms"
2007,"Sylvia communis",7,14.0008,56.0278,148,"Farms"
2007,"Alauda arvensis",2,14.0112,55.8034,149,"Farms"
2007,"Emberiza citrinella",14,14.0112,55.8034,149,"Farms"
2007,"Sturnus vulgaris",3,14.0112,55.8034,149,"Farms"
2007,"Sylvia communis",4,14.0112,55.8034,149,"Farms"
2007,"Alauda arvensis",1,14.0655,63.2113,154,"Farms"
2007,"Sturnus vulgaris",3,14.0655,63.2113,154,"Farms"
2007,"Vanellus vanellus",1,14.0655,63.2113,154,"Farms"
2007,"Motacilla flava",9,14.0789,62.9871,155,"Farms"
2007,"Motacilla flava",4,14.1176,62.3145,158,"Farms"
2007,"Saxicola rubetra",2,14.1176,62.3145,158,"Farms"
2007,"Motacilla flava",3,14.1301,62.0903,159,"Farms"
2007,"Saxicola rubetra",1,14.1301,62.0903,159,"Farms"
2007,"Saxicola rubetra",6,14.1423,61.8661,160,"Farms"
2007,"Motacilla flava",8,14.1544,61.6419,161,"Farms"
2007,"Saxicola rubetra",2,14.1544,61.6419,161,"Farms"
2007,"Motacilla flava",9,14.1894,60.9691,164,"Farms"
2007,"Saxicola rubetra",1,14.1894,60.9691,164,"Farms"
2007,"Emberiza citrinella",2,14.2118,60.5205,166,"Farms"
2007,"Passer montanus",1,14.2118,60.5205,166,"Farms"
2007,"Emberiza citrinella",1,14.2335,60.0719,168,"Farms"
2007,"Sturnus vulgaris",2,14.2441,59.8476,169,"Farms"
2007,"Alauda arvensis",1,14.2545,59.6233,170,"Farms"
2007,"Emberiza citrinella",10,14.2545,59.6233,170,"Farms"
2007,"Saxicola rubetra",5,14.2545,59.6233,170,"Farms"
2007,"Sturnus vulgaris",1,14.2545,59.6233,170,"Farms"
2007,"Sylvia communis",3,14.2545,59.6233,170,"Farms"
2007,"Vanellus vanellus",9,14.2545,59.6233,170,"Farms"
2007,"Anthus pratensis",5,14.2749,59.1747,172,"Farms"
2007,"Emberiza citrinella",3,14.2749,59.1747,172,"Farms"
2007,"Saxicola rubetra",1,14.2749,59.1747,172,"Farms"
2007,"Emberiza citrinella",2,14.2947,58.726,173,"Farms"
2007,"Alauda arvensis",15,14.3232,58.0529,175,"Farms"
2007,"Emberiza citrinella",1,14.3232,58.0529,175,"Farms"
2007,"Passer montanus",14,14.3232,58.0529,175,"Farms"
2007,"Sturnus vulgaris",30,14.3232,58.0529,175,"Farms"
2007,"Sylvia communis",2,14.3232,58.0529,175,"Farms"
2007,"Vanellus vanellus",31,14.3232,58.0529,175,"Farms"
2007,"Emberiza citrinella",20,14.3325,57.8285,176,"Farms"
2007,"Saxicola rubetra",2,14.3325,57.8285,176,"Farms"
2007,"Sylvia communis",5,14.3325,57.8285,176,"Farms"
2007,"Emberiza citrinella",6,14.3415,57.6041,177,"Farms"
2007,"Anthus pratensis",13,14.3505,57.3797,178,"Farms"
2007,"Emberiza citrinella",7,14.3505,57.3797,178,"Farms"
2007,"Saxicola rubetra",11,14.3505,57.3797,178,"Farms"
2007,"Saxicola rubetra",1,14.3593,57.1553,179,"Farms"
2007,"Emberiza citrinella",4,14.368,56.9308,180,"Farms"
2007,"Sturnus vulgaris",5,14.368,56.9308,180,"Farms"
2007,"Alauda arvensis",2,14.3766,56.7064,181,"Farms"
2007,"Emberiza citrinella",3,14.3766,56.7064,181,"Farms"
2007,"Saxicola rubetra",2,14.3766,56.7064,181,"Farms"
2007,"Sturnus vulgaris",22,14.3766,56.7064,181,"Farms"
2007,"Sylvia communis",3,14.3766,56.7064,181,"Farms"
2007,"Emberiza citrinella",6,14.3851,56.482,182,"Farms"
2007,"Saxicola rubetra",1,14.3851,56.482,182,"Farms"
2007,"Sturnus vulgaris",1,14.3851,56.482,182,"Farms"
2007,"Sylvia communis",1,14.3851,56.482,182,"Farms"
2007,"Alauda arvensis",28,14.4016,56.0331,184,"Farms"
2007,"Emberiza citrinella",16,14.4016,56.0331,184,"Farms"
2007,"Motacilla flava",10,14.4016,56.0331,184,"Farms"
2007,"Passer montanus",26,14.4016,56.0331,184,"Farms"
2007,"Saxicola rubetra",1,14.4016,56.0331,184,"Farms"
2007,"Sturnus vulgaris",37,14.4016,56.0331,184,"Farms"
2007,"Sylvia communis",8,14.4016,56.0331,184,"Farms"
2007,"Vanellus vanellus",12,14.4016,56.0331,184,"Farms"
2007,"Anthus pratensis",51,14.4795,65.0101,186,"Farms"
2007,"Anthus pratensis",33,14.4905,64.786,187,"Farms"
2007,"Falco tinnunculus",1,14.4905,64.786,187,"Farms"
2007,"Anthus pratensis",9,14.5014,64.5618,188,"Farms"
2007,"Saxicola rubetra",2,14.5014,64.5618,188,"Farms"
2007,"Motacilla flava",1,14.512,64.3376,189,"Farms"
2007,"Anthus pratensis",57,14.5224,64.1134,190,"Farms"
2007,"Motacilla flava",4,14.5327,63.8892,191,"Farms"
2007,"Motacilla flava",1,14.5427,63.665,192,"Farms"
2007,"Saxicola rubetra",6,14.5427,63.665,192,"Farms"
2007,"Emberiza citrinella",3,14.5526,63.4408,193,"Farms"
2007,"Falco tinnunculus",1,14.5526,63.4408,193,"Farms"
2007,"Saxicola rubetra",5,14.5526,63.4408,193,"Farms"
2007,"Emberiza citrinella",1,14.5623,63.2165,194,"Farms"
2007,"Saxicola rubetra",5,14.5623,63.2165,194,"Farms"
2007,"Alauda arvensis",4,14.5719,62.9923,195,"Farms"
2007,"Emberiza citrinella",14,14.5719,62.9923,195,"Farms"
2007,"Passer montanus",1,14.5719,62.9923,195,"Farms"
2007,"Sturnus vulgaris",14,14.5719,62.9923,195,"Farms"
2007,"Vanellus vanellus",18,14.5719,62.9923,195,"Farms"
2007,"Motacilla flava",2,14.5905,62.5438,197,"Farms"
2007,"Saxicola rubetra",1,14.5905,62.5438,197,"Farms"
2007,"Saxicola rubetra",1,14.5996,62.3196,198,"Farms"
2007,"Saxicola rubetra",2,14.6085,62.0953,199,"Farms"
2007,"Motacilla flava",1,14.6344,61.4224,202,"Farms"
2007,"Saxicola rubetra",1,14.6344,61.4224,202,"Farms"
2007,"Alauda arvensis",2,14.6509,60.9738,204,"Farms"
2007,"Emberiza citrinella",6,14.6509,60.9738,204,"Farms"
2007,"Passer montanus",3,14.6509,60.9738,204,"Farms"
2007,"Saxicola rubetra",8,14.6509,60.9738,204,"Farms"
2007,"Sturnus vulgaris",5,14.6509,60.9738,204,"Farms"
2007,"Sylvia communis",3,14.6509,60.9738,204,"Farms"
2007,"Saxicola rubetra",1,14.6747,60.3009,207,"Farms"
2007,"Saxicola rubetra",1,14.6824,60.0765,208,"Farms"
2007,"Emberiza citrinella",2,14.6975,59.6278,210,"Farms"
2007,"Emberiza citrinella",13,14.712,59.1791,212,"Farms"
2007,"Saxicola rubetra",1,14.712,59.1791,212,"Farms"
2007,"Sturnus vulgaris",1,14.712,59.1791,212,"Farms"
2007,"Emberiza citrinella",2,14.7191,58.9547,213,"Farms"
2007,"Alauda arvensis",17,14.7399,58.2815,215,"Farms"
2007,"Anthus pratensis",1,14.7399,58.2815,215,"Farms"
2007,"Emberiza citrinella",28,14.7399,58.2815,215,"Farms"
2007,"Passer montanus",1,14.7399,58.2815,215,"Farms"
2007,"Saxicola rubetra",5,14.7399,58.2815,215,"Farms"
2007,"Sturnus vulgaris",135,14.7399,58.2815,215,"Farms"
2007,"Sylvia communis",19,14.7399,58.2815,215,"Farms"
2007,"Emberiza citrinella",7,14.7465,58.0571,216,"Farms"
2007,"Sturnus vulgaris",18,14.7465,58.0571,216,"Farms"
2007,"Sylvia communis",2,14.7465,58.0571,216,"Farms"
2007,"Vanellus vanellus",2,14.7465,58.0571,216,"Farms"
2007,"Emberiza citrinella",9,14.7531,57.8327,217,"Farms"
2007,"Sylvia communis",2,14.7531,57.8327,217,"Farms"
2007,"Emberiza citrinella",3,14.7596,57.6082,218,"Farms"
2007,"Alauda arvensis",1,14.7661,57.3838,219,"Farms"
2007,"Anthus pratensis",2,14.7661,57.3838,219,"Farms"
2007,"Emberiza citrinella",12,14.7661,57.3838,219,"Farms"
2007,"Saxicola rubetra",1,14.7661,57.3838,219,"Farms"
2007,"Sturnus vulgaris",26,14.7661,57.3838,219,"Farms"
2007,"Sylvia communis",1,14.7661,57.3838,219,"Farms"
2007,"Alauda arvensis",1,14.7724,57.1593,220,"Farms"
2007,"Emberiza citrinella",3,14.7724,57.1593,220,"Farms"
2007,"Passer montanus",1,14.7724,57.1593,220,"Farms"
2007,"Saxicola rubetra",2,14.7724,57.1593,220,"Farms"
2007,"Sturnus vulgaris",19,14.7724,57.1593,220,"Farms"
2007,"Sylvia communis",2,14.7724,57.1593,220,"Farms"
2007,"Sturnus vulgaris",11,14.7786,56.9349,221,"Farms"
2007,"Sylvia communis",3,14.7786,56.9349,221,"Farms"
